Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,hour,minute,dayofweek,month,dayofmonth,weekofyear,is_weekend
44724,qp09vr,48,1900-01-01 12:30:00,0.0221197452308738,Residential,1,Not Allowed,No,14.727157046963963,Foggy,12,30,0,1,1,1,0
44725,qp09yp,48,1900-01-01 12:30:00,0.0174669504545789,Residential,2,Not Allowed,Yes,11.256365211653524,Rainy,12,30,0,1,1,1,0
44726,qp06n8,48,1900-01-01 12:30:00,0.0026165194109157,Residential,2,Not Allowed,Yes,19.425634290897715,Sunny,12,30,0,1,1,1,0
44727,qp06nb,48,1900-01-01 12:30:00,0.0088466161454148,Residential,2,Not Allowed,Yes,9.180458093699873,Rainy,12,30,0,1,1,1,0
44728,qp06p2,48,1900-01-01 12:30:00,0.0252077063044381,Residential,1,Not Allowed,No,2.5996448696528383,Snowy,12,30,0,1,1,1,0
44729,qp06pb,48,1900-01-01 12:30:00,0.1651555434062682,Residential,2,Not Allowed,Yes,20.140254462161792,Sunny,12,30,0,1,1,1,0
44730,qp0d00,48,1900-01-01 12:30:00,0.0358028554546155,Residential,3,Allowed,Yes,19.136125681461053,Sunny,12,30,0,1,1,1,0
44731,qp0d10,48,1900-01-01 12:30:00,0.0047547633492308,Residential,2,Not Allowed,Yes,9.164126984396043,Rainy,12,30,0,1,1,1,0
44732,qp0d12,48,1900-01-01 12:30:00,0.0095320698850515,Residential,1,Not Allowed,No,18.064631050953587,Foggy,12,30,0,1,1,1,0
44733,qp0d18,48,1900-01-01 12:30:00,0.0378883412750109,Residential,2,Not Allowed,Yes,,Sunny,12,30,0,1,1,1,0
44734,qp0d48,48,1900-01-01 12:30:00,0.0969061454380065,Residential,2,Not Allowed,Yes,11.20762080087794,Rainy,12,30,0,1,1,1,0
44735,qp0d4b,48,1900-01-01 12:30:00,0.1839780669680063,Residential,3,Allowed,Yes,17.585235482631372,Foggy,12,30,0,1,1,1,0
44736,qp0d50,48,1900-01-01 12:30:00,0.0807826356372998,Residential,2,Not Allowed,Yes,29.120766099669787,Sunny,12,30,0,1,1,1,0
44737,qp0d52,48,1900-01-01 12:30:00,0.1028908910940268,Residential,1,Not Allowed,No,5.538618676770968,Snowy,12,30,0,1,1,1,0
44738,qp0d58,48,1900-01-01 12:30:00,0.0552787737351116,Residential,2,Not Allowed,Yes,22.27879034100824,Sunny,12,30,0,1,1,1,0
44739,qp0d5b,48,1900-01-01 12:30:00,0.0024858898652561,Residential,2,Not Allowed,Yes,9.09909708337704,Rainy,12,30,0,1,1,1,0
44740,qp0dh0,48,1900-01-01 12:30:00,0.0485509806027721,Residential,2,Not Allowed,Yes,8.39268478762529,Rainy,12,30,0,1,1,1,0
44741,qp0dh2,48,1900-01-01 12:30:00,0.0010597451076673,Residential,1,Not Allowed,No,9.582304212968078,Rainy,12,30,0,1,1,1,0
44742,qp0dh8,48,1900-01-01 12:30:00,0.087844566082471,Residential,1,Not Allowed,No,13.35003269400467,Rainy,12,30,0,1,1,1,0
44743,qp0dhb,48,1900-01-01 12:30:00,0.18993640286124,Residential,2,Not Allowed,Yes,14.68402192032868,Foggy,12,30,0,1,1,1,0
44744,qp0dj0,48,1900-01-01 12:30:00,0.1318937317363588,Residential,2,Not Allowed,Yes,12.070074048791938,Rainy,12,30,0,1,1,1,0
44745,qp0dn0,48,1900-01-01 12:30:00,0.0071359369262881,Residential,2,Not Allowed,Yes,21.997674160843378,Sunny,12,30,0,1,1,1,0
44746,qp06nc,48,1900-01-01 12:30:00,0.0146461950222353,Residential,3,Allowed,Yes,15.51448265259113,Foggy,12,30,0,1,1,1,0
44747,qp06pc,48,1900-01-01 12:30:00,0.004229407597294,Residential,3,Allowed,Yes,13.582817735161496,Rainy,12,30,0,1,1,1,0
44748,qp0d01,48,1900-01-01 12:30:00,0.0001114474169238,Residential,1,Not Allowed,No,14.951790879952812,Foggy,12,30,0,1,1,1,0
44749,qp0d03,48,1900-01-01 12:30:00,0.0032854548822612,Residential,1,Not Allowed,No,23.831914907835625,Sunny,12,30,0,1,1,1,0
44750,qp0d0c,48,1900-01-01 12:30:00,0.0430977319033391,Residential,1,Not Allowed,No,16.08771068171877,Foggy,12,30,0,1,1,1,0
44751,qp0d11,48,1900-01-01 12:30:00,0.0075093644937228,Residential,1,Not Allowed,No,21.32038592805596,Sunny,12,30,0,1,1,1,0
44752,qp0d19,48,1900-01-01 12:30:00,0.0063521242520945,Residential,3,Allowed,Yes,21.172684327069938,Sunny,12,30,0,1,1,1,0
44753,qp0d49,48,1900-01-01 12:30:00,0.0761257361468683,Residential,1,Not Allowed,No,15.201836047756611,Foggy,12,30,0,1,1,1,0
44754,qp0d4c,48,1900-01-01 12:30:00,0.1053833955299044,Residential,1,Not Allowed,No,2.2498223473315733,Snowy,12,30,0,1,1,1,0
44755,qp0d51,48,1900-01-01 12:30:00,0.0744006722642006,Residential,3,Allowed,Yes,4.16575501353033,Snowy,12,30,0,1,1,1,0
44756,qp0d53,48,1900-01-01 12:30:00,0.0879400283357067,Residential,1,Not Allowed,No,20.882531936164117,Sunny,12,30,0,1,1,1,0
44757,qp0dh1,48,1900-01-01 12:30:00,0.0299761928615453,Residential,3,Allowed,Yes,11.747980412546625,Rainy,12,30,0,1,1,1,0
44758,qp0dh3,48,1900-01-01 12:30:00,0.0119921887353192,Residential,2,Not Allowed,Yes,13.803412549876082,Rainy,12,30,0,1,1,1,0
44759,qp0dh9,48,1900-01-01 12:30:00,0.139223723921665,Residential,1,Not Allowed,No,26.519542530834364,Sunny,12,30,0,1,1,1,0
44760,qp0dj1,48,1900-01-01 12:30:00,0.2798284486447523,Street,1,Not Allowed,Yes,9.456685641943556,Rainy,12,30,0,1,1,1,0
44761,qp0dj3,48,1900-01-01 12:30:00,0.0104069027878738,Residential,1,Not Allowed,No,28.29004791194634,Sunny,12,30,0,1,1,1,0
44762,qp06nd,48,1900-01-01 12:30:00,0.0004435934539568,Residential,2,Not Allowed,Yes,15.154997546699494,Foggy,12,30,0,1,1,1,0
44763,qp06nf,48,1900-01-01 12:30:00,0.0246339359459287,,1,Not Allowed,No,10.215848248065768,Rainy,12,30,0,1,1,1,0
44764,qp06p4,48,1900-01-01 12:30:00,0.0015036486493601,Residential,1,Not Allowed,No,,Sunny,12,30,0,1,1,1,0
44765,qp06p6,48,1900-01-01 12:30:00,0.0057588069464219,Residential,1,Not Allowed,No,18.46356273192146,Foggy,12,30,0,1,1,1,0
44766,qp06pd,48,1900-01-01 12:30:00,0.0030405951928749,Residential,1,Not Allowed,No,10.27288507602929,Rainy,12,30,0,1,1,1,0
44767,qp0d0f,48,1900-01-01 12:30:00,0.0768576000279188,Residential,3,Allowed,Yes,20.478722491704865,Sunny,12,30,0,1,1,1,0
44768,qp0d14,48,1900-01-01 12:30:00,0.0198458186085979,Residential,2,Not Allowed,Yes,11.202637649227771,Rainy,12,30,0,1,1,1,0
44769,qp0d54,48,1900-01-01 12:30:00,0.0327807977718825,Residential,1,Not Allowed,No,21.684958872317104,Sunny,12,30,0,1,1,1,0
44770,qp0d5f,48,1900-01-01 12:30:00,0.0370112611404197,Residential,1,Not Allowed,No,31.174702758002194,Sunny,12,30,0,1,1,1,0
44771,qp0dh4,48,1900-01-01 12:30:00,0.0933748588588373,Residential,2,Not Allowed,Yes,14.14488112527258,Foggy,12,30,0,1,1,1,0
44772,qp0dh6,48,1900-01-01 12:30:00,0.0129301348864073,Residential,3,Allowed,Yes,2.4331999921486,Snowy,12,30,0,1,1,1,0
44773,qp0dhd,48,1900-01-01 12:30:00,0.0257247339979143,Residential,2,Not Allowed,Yes,20.57384362054195,Sunny,12,30,0,1,1,1,0
44774,qp0dj4,48,1900-01-01 12:30:00,0.0612539154934976,Residential,3,Allowed,Yes,12.977785635116025,Rainy,12,30,0,1,1,1,0
44775,qp0dj6,48,1900-01-01 12:30:00,0.0157012588724224,Residential,1,Not Allowed,No,6.728613669551761,Snowy,12,30,0,1,1,1,0
44776,qp06ne,48,1900-01-01 12:30:00,0.0168958936982477,Residential,1,Not Allowed,No,23.5811154827914,Sunny,12,30,0,1,1,1,0
44777,qp06p5,48,1900-01-01 12:30:00,0.1867035353498883,Residential,3,Allowed,Yes,20.89535691126634,Sunny,12,30,0,1,1,1,0
44778,qp06p7,48,1900-01-01 12:30:00,0.0372743308410506,Residential,2,Not Allowed,Yes,23.82929031007209,Sunny,12,30,0,1,1,1,0
44779,qp06pe,48,1900-01-01 12:30:00,0.0402738548757806,Residential,1,Not Allowed,No,15.231940627177108,Foggy,12,30,0,1,1,1,0
44780,qp06pg,48,1900-01-01 12:30:00,0.0060767836866985,Residential,1,Not Allowed,No,30.17664507909923,Sunny,12,30,0,1,1,1,0
44781,qp0d15,48,1900-01-01 12:30:00,0.0900954650633325,Residential,2,Not Allowed,Yes,19.52404951496492,Sunny,12,30,0,1,1,1,0
44782,qp0d1e,48,1900-01-01 12:30:00,0.0101671094303768,Residential,2,Not Allowed,Yes,26.118128031331292,Sunny,12,30,0,1,1,1,0
44783,qp0d1g,48,1900-01-01 12:30:00,0.0311746900575865,Residential,2,Not Allowed,Yes,25.909014206784303,Sunny,12,30,0,1,1,1,0
44784,qp0d4e,48,1900-01-01 12:30:00,0.1252698744537664,Residential,3,Allowed,Yes,24.38677899747052,Sunny,12,30,0,1,1,1,0
44785,qp0dhe,48,1900-01-01 12:30:00,0.4136109333925768,Highway,5,Allowed,No,19.340158886281912,Sunny,12,30,0,1,1,1,0
44786,qp0dhg,48,1900-01-01 12:30:00,0.0940845182518569,Residential,2,Not Allowed,Yes,4.231949991039084,Snowy,12,30,0,1,1,1,0
44787,qp0dj5,48,1900-01-01 12:30:00,0.036448879308834,Residential,3,Allowed,Yes,11.026541379393905,Rainy,12,30,0,1,1,1,0
44788,qp0dj7,48,1900-01-01 12:30:00,0.0622325294567122,Residential,3,Allowed,Yes,6.712265628990844,Snowy,12,30,0,1,1,1,0
44789,qp0dje,48,1900-01-01 12:30:00,0.0243134763931963,Residential,2,Not Allowed,Yes,13.13090748568821,Rainy,12,30,0,1,1,1,0
44790,qp0djg,48,1900-01-01 12:30:00,0.0005488933037332,Residential,1,Not Allowed,No,11.929421044379923,Rainy,12,30,0,1,1,1,0
44791,qp06ph,48,1900-01-01 12:30:00,0.0389812011025713,Residential,3,Allowed,Yes,16.34151348068097,Foggy,12,30,0,1,1,1,0
44792,qp06pk,48,1900-01-01 12:30:00,0.0253464820043088,Residential,2,Not Allowed,Yes,16.334004052572894,Foggy,12,30,0,1,1,1,0
44793,qp06ps,48,1900-01-01 12:30:00,0.0222452633332466,Residential,1,Not Allowed,No,26.89564520585684,Sunny,12,30,0,1,1,1,0
44794,qp0d0h,48,1900-01-01 12:30:00,0.1268111195229299,Residential,2,Not Allowed,Yes,12.652399562810407,Rainy,12,30,0,1,1,1,0
44795,qp0d0k,48,1900-01-01 12:30:00,0.0458655840395428,Residential,3,Allowed,Yes,,Rainy,12,30,0,1,1,1,0
44796,qp0d1h,48,1900-01-01 12:30:00,0.1467040205742408,Residential,2,Not Allowed,Yes,27.514985948083705,Sunny,12,30,0,1,1,1,0
44797,qp0d4s,48,1900-01-01 12:30:00,0.2368812375866986,Street,1,Not Allowed,Yes,28.145794323223765,Sunny,12,30,0,1,1,1,0
44798,qp0d4u,48,1900-01-01 12:30:00,0.0372270297875155,Residential,1,Not Allowed,No,20.241174731171288,Sunny,12,30,0,1,1,1,0
44799,qp0dhk,48,1900-01-01 12:30:00,0.028168153904317,Residential,2,Not Allowed,Yes,22.90389801546671,Sunny,12,30,0,1,1,1,0
44800,qp0dhs,48,1900-01-01 12:30:00,0.0234559973519034,Residential,2,Not Allowed,Yes,8.414946184236761,Rainy,12,30,0,1,1,1,0
44801,qp0djh,48,1900-01-01 12:30:00,0.0437364306446319,Residential,2,Not Allowed,Yes,12.63844064480529,Rainy,12,30,0,1,1,1,0
44802,qp0djk,48,1900-01-01 12:30:00,0.0177499995946675,Residential,2,Not Allowed,Yes,23.250286199538174,Sunny,12,30,0,1,1,1,0
44803,qp0djs,48,1900-01-01 12:30:00,0.0164612229277969,Residential,2,Not Allowed,Yes,5.6541301035594245,Snowy,12,30,0,1,1,1,0
44804,qp06pj,48,1900-01-01 12:30:00,0.0003566662263913,Residential,3,Allowed,Yes,8.104883767904468,Rainy,12,30,0,1,1,1,0
44805,qp06pm,48,1900-01-01 12:30:00,0.0187209619429925,Residential,3,Allowed,Yes,21.36042856954284,Sunny,12,30,0,1,1,1,0
44806,qp06pt,48,1900-01-01 12:30:00,0.01430719326502,Residential,1,Not Allowed,No,16.24647309593967,Foggy,12,30,0,1,1,1,0
44807,qp06pv,48,1900-01-01 12:30:00,0.0033464293666846,Residential,2,Not Allowed,Yes,2.3506619824164865,Snowy,12,30,0,1,1,1,0
44808,qp0d0j,48,1900-01-01 12:30:00,0.0298375502237715,Residential,2,Not Allowed,Yes,14.09484462779563,Foggy,12,30,0,1,1,1,0
44809,qp0d0v,48,1900-01-01 12:30:00,0.0099647837333135,Residential,1,Not Allowed,No,13.736104606264515,Rainy,12,30,0,1,1,1,0
44810,qp0d1m,48,1900-01-01 12:30:00,0.1591563068631922,Residential,1,Not Allowed,No,19.90160195085656,Sunny,12,30,0,1,1,1,0
44811,qp0d4t,48,1900-01-01 12:30:00,0.0547973248624095,Residential,1,Not Allowed,No,17.27207159311301,Foggy,12,30,0,1,1,1,0
44812,qp0d4v,48,1900-01-01 12:30:00,0.0444842852191193,Residential,3,Allowed,Yes,9.32026812279987,Rainy,12,30,0,1,1,1,0
44813,qp0dht,48,1900-01-01 12:30:00,0.2939059340859016,Street,1,Not Allowed,Yes,18.61285899735444,Foggy,12,30,0,1,1,1,0
44814,qp0dhv,48,1900-01-01 12:30:00,0.0373588806105163,Residential,1,Not Allowed,No,18.50559310897203,,12,30,0,1,1,1,0
44815,qp0djj,48,1900-01-01 12:30:00,0.0055321854576294,Residential,1,Not Allowed,No,5.853337389008924,Snowy,12,30,0,1,1,1,0
44816,qp0djm,48,1900-01-01 12:30:00,0.0444795649807586,Residential,1,Not Allowed,No,26.69545426568957,Sunny,12,30,0,1,1,1,0
44817,qp0dnj,48,1900-01-01 12:30:00,0.0051934368830098,Residential,2,Not Allowed,Yes,9.895316169059916,Rainy,12,30,0,1,1,1,0
44818,qp06pq,48,1900-01-01 12:30:00,0.0045289115609856,Residential,1,Not Allowed,No,21.61305065839311,Sunny,12,30,0,1,1,1,0
44819,qp06pw,48,1900-01-01 12:30:00,0.0196224586493731,Residential,3,Allowed,Yes,19.277845557976264,Sunny,12,30,0,1,1,1,0
44820,qp06py,48,1900-01-01 12:30:00,0.0527275529770356,Residential,1,Not Allowed,No,16.593100950748923,Foggy,12,30,0,1,1,1,0
44821,qp0d0n,48,1900-01-01 12:30:00,0.0163157783368769,Residential,1,Not Allowed,No,16.65534411183506,Foggy,12,30,0,1,1,1,0
44822,qp0d0w,48,1900-01-01 12:30:00,0.0234803127345711,Residential,1,Not Allowed,No,20.41975283392823,Sunny,12,30,0,1,1,1,0
44823,qp0d0y,48,1900-01-01 12:30:00,0.02227847925752,Residential,2,Not Allowed,Yes,18.154012141483197,Foggy,12,30,0,1,1,1,0
44824,qp0d1n,48,1900-01-01 12:30:00,0.0491377108858972,Residential,1,Not Allowed,No,15.581211770516845,Foggy,12,30,0,1,1,1,0
44825,qp0d4q,48,1900-01-01 12:30:00,0.3084419271220848,Street,1,Not Allowed,Yes,5.419930592696602,Snowy,12,30,0,1,1,1,0
44826,qp0d4w,48,1900-01-01 12:30:00,0.1895297515636566,Residential,2,Not Allowed,Yes,,Sunny,12,30,0,1,1,1,0
44827,qp0dhq,48,1900-01-01 12:30:00,0.014739446439425,Residential,2,Not Allowed,Yes,6.496036244578768,Snowy,12,30,0,1,1,1,0
44828,qp0dhw,48,1900-01-01 12:30:00,0.1676982081960235,Residential,2,Not Allowed,Yes,15.451063232343325,Foggy,12,30,0,1,1,1,0
44829,qp0djq,48,1900-01-01 12:30:00,5.488631435736661e-05,Residential,3,Allowed,Yes,23.403169747215056,Sunny,12,30,0,1,1,1,0
44830,qp02z9,48,1900-01-01 12:45:00,0.0073363797695599,Residential,3,Allowed,Yes,20.94554974063485,Sunny,12,45,0,1,1,1,0
44831,qp02zc,48,1900-01-01 12:45:00,0.0003660362111621,Residential,3,Allowed,Yes,22.28617262726561,Sunny,12,45,0,1,1,1,0
44832,qp02z4,48,1900-01-01 12:45:00,0.0666863876097174,Residential,3,Allowed,Yes,11.244363527328048,Rainy,12,45,0,1,1,1,0
44833,qp02z6,48,1900-01-01 12:45:00,0.0149028658870274,Residential,3,Allowed,Yes,17.49777517901224,Foggy,12,45,0,1,1,1,0
44834,qp02zd,48,1900-01-01 12:45:00,0.0259421634554263,Residential,2,Not Allowed,Yes,23.17144800234141,Sunny,12,45,0,1,1,1,0
44835,qp08b6,48,1900-01-01 12:45:00,0.0434024727789548,Residential,1,Not Allowed,No,13.197175146652963,Rainy,12,45,0,1,1,1,0
44836,qp02z5,48,1900-01-01 12:45:00,0.0130726692788072,Residential,1,Not Allowed,No,26.392707779663443,Sunny,12,45,0,1,1,1,0
44837,qp02z7,48,1900-01-01 12:45:00,0.0079402555156001,Residential,2,Not Allowed,Yes,11.912104267150536,Rainy,12,45,0,1,1,1,0
44838,qp02ze,48,1900-01-01 12:45:00,0.0379647802858776,Residential,3,Allowed,Yes,19.675647890132065,Sunny,12,45,0,1,1,1,0
44839,qp02zg,48,1900-01-01 12:45:00,0.0550828519294113,Residential,2,Not Allowed,Yes,15.942097230655856,Foggy,12,45,0,1,1,1,0
44840,qp08b7,48,1900-01-01 12:45:00,0.0347772680445163,Residential,3,Allowed,Yes,24.23218421124961,Sunny,12,45,0,1,1,1,0
44841,qp08be,48,1900-01-01 12:45:00,0.0574524667962572,Residential,3,Allowed,Yes,15.02114117802896,Foggy,12,45,0,1,1,1,0
44842,qp08bg,48,1900-01-01 12:45:00,0.0195213500521759,Residential,1,Not Allowed,No,18.37170191725252,Foggy,12,45,0,1,1,1,0
44843,qp02zh,48,1900-01-01 12:45:00,0.1938423030004025,Residential,2,Not Allowed,Yes,8.795478576413668,Rainy,12,45,0,1,1,1,0
44844,qp02zs,48,1900-01-01 12:45:00,0.0085635854874701,Residential,3,Allowed,Yes,15.233054636387372,Foggy,12,45,0,1,1,1,0
44845,qp08bh,48,1900-01-01 12:45:00,0.3149152122898406,Street,1,Not Allowed,Yes,22.270591683038354,Sunny,12,45,0,1,1,1,0
44846,qp08bk,48,1900-01-01 12:45:00,0.1559080178212145,Residential,1,Not Allowed,No,6.0126367769103055,Snowy,12,45,0,1,1,1,0
44847,qp02zj,48,1900-01-01 12:45:00,0.1658842860070682,Residential,1,Not Allowed,No,20.576187674997563,Sunny,12,45,0,1,1,1,0
44848,qp02zm,48,1900-01-01 12:45:00,0.033612390636575,Residential,1,Not Allowed,No,15.465163437447638,Foggy,12,45,0,1,1,1,0
44849,qp02zt,48,1900-01-01 12:45:00,0.2171218021981936,Residential,1,Not Allowed,No,21.32995941218398,Sunny,12,45,0,1,1,1,0
44850,qp08bj,48,1900-01-01 12:45:00,0.0507885370768262,Residential,2,Not Allowed,Yes,11.254372449104633,Rainy,12,45,0,1,1,1,0
44851,qp08bm,48,1900-01-01 12:45:00,0.1089755611069353,Residential,3,Allowed,Yes,6.874551404885329,Snowy,12,45,0,1,1,1,0
44852,qp08bv,48,1900-01-01 12:45:00,0.0502374334715902,Residential,1,Not Allowed,No,25.602960620213267,Sunny,12,45,0,1,1,1,0
44853,qp08cj,48,1900-01-01 12:45:00,0.0162338823429198,Residential,1,Not Allowed,No,27.56386953122436,Sunny,12,45,0,1,1,1,0
44854,qp08cm,48,1900-01-01 12:45:00,0.1438879547613051,Residential,1,Not Allowed,No,12.995745319450691,Rainy,12,45,0,1,1,1,0
44855,qp08gm,48,1900-01-01 12:45:00,0.0032704433290789,Residential,3,Allowed,Yes,9.753379075265586,Rainy,12,45,0,1,1,1,0
44856,qp02zn,48,1900-01-01 12:45:00,0.2518578804228236,Street,1,Not Allowed,Yes,15.611503754922662,Foggy,12,45,0,1,1,1,0
44857,qp02zq,48,1900-01-01 12:45:00,0.011404797247817,Residential,2,Not Allowed,Yes,,Rainy,12,45,0,1,1,1,0
44858,qp02zw,48,1900-01-01 12:45:00,0.8928240086745532,Highway,4,Allowed,Yes,21.00070796927097,Sunny,12,45,0,1,1,1,0
44859,qp02zy,48,1900-01-01 12:45:00,0.1060422114497154,Residential,2,Not Allowed,Yes,13.734252321539383,Rainy,12,45,0,1,1,1,0
44860,qp08bq,48,1900-01-01 12:45:00,0.0235913291901192,Residential,2,Not Allowed,Yes,13.626451484874703,Rainy,12,45,0,1,1,1,0
44861,qp08bw,48,1900-01-01 12:45:00,0.0636449976855461,Residential,3,Allowed,Yes,8.336793248262342,Rainy,12,45,0,1,1,1,0
44862,qp08by,48,1900-01-01 12:45:00,0.2580613715754501,Street,1,Not Allowed,Yes,15.824397303735278,Foggy,12,45,0,1,1,1,0
44863,qp08cn,48,1900-01-01 12:45:00,0.0283637909368866,Residential,3,Allowed,Yes,16.601629176369364,Foggy,12,45,0,1,1,1,0
44864,qp08cy,48,1900-01-01 12:45:00,0.0195273845380601,Residential,3,Allowed,Yes,18.564180265088865,Foggy,12,45,0,1,1,1,0
44865,qp08fy,48,1900-01-01 12:45:00,0.0387239934788385,Residential,3,Allowed,Yes,17.250448304148154,Foggy,12,45,0,1,1,1,0
44866,qp08gq,48,1900-01-01 12:45:00,0.0460158695698461,Residential,2,Not Allowed,Yes,25.731515266325072,Sunny,12,45,0,1,1,1,0
44867,qp02zp,48,1900-01-01 12:45:00,0.1534880951952293,Residential,2,Not Allowed,Yes,24.555115308375623,Sunny,12,45,0,1,1,1,0
44868,qp02zr,48,1900-01-01 12:45:00,0.1763660574085187,Residential,3,Allowed,Yes,10.25000867003032,Rainy,12,45,0,1,1,1,0
44869,qp02zx,48,1900-01-01 12:45:00,0.7009207027715485,Highway,3,Allowed,Yes,20.285703011413005,Sunny,12,45,0,1,1,1,0
44870,qp02zz,48,1900-01-01 12:45:00,0.5081189324941602,Highway,4,Allowed,Yes,21.382137749519774,Sunny,12,45,0,1,1,1,0
44871,qp08bp,48,1900-01-01 12:45:00,0.0544180634119478,Residential,1,Not Allowed,No,20.493932943527305,Sunny,12,45,0,1,1,1,0
44872,qp08bx,48,1900-01-01 12:45:00,0.0570697836885926,Residential,3,Allowed,Yes,9.626612641593765,Rainy,12,45,0,1,1,1,0
44873,qp08bz,48,1900-01-01 12:45:00,0.2023237549449593,Residential,2,Not Allowed,Yes,18.28808908909874,Foggy,12,45,0,1,1,1,0
44874,qp08cp,48,1900-01-01 12:45:00,0.2047320267833548,Residential,2,Not Allowed,Yes,19.037273813981656,Sunny,12,45,0,1,1,1,0
44875,qp08fx,48,1900-01-01 12:45:00,0.0037801474616047,Residential,3,Allowed,Yes,12.481024924855936,Rainy,12,45,0,1,1,1,0
44876,qp08fz,48,1900-01-01 12:45:00,0.0002520614207263,Residential,3,Allowed,Yes,10.630624121756014,Rainy,12,45,0,1,1,1,0
44877,qp08gr,48,1900-01-01 12:45:00,0.0356231585809063,Residential,2,Not Allowed,Yes,15.368347407700211,Foggy,12,45,0,1,1,1,0
44878,qp08gx,48,1900-01-01 12:45:00,0.0705011685786447,Residential,2,Not Allowed,Yes,26.28705673424465,Sunny,12,45,0,1,1,1,0
44879,qp08gz,48,1900-01-01 12:45:00,0.0530793877388446,Residential,1,Not Allowed,No,15.70668877156081,Foggy,12,45,0,1,1,1,0
44880,qp03nb,48,1900-01-01 12:45:00,0.1402274418685014,Residential,1,Not Allowed,No,5.477899930731876,Snowy,12,45,0,1,1,1,0
44881,qp03p0,48,1900-01-01 12:45:00,0.0642810028871471,Residential,1,Not Allowed,No,13.770224958126942,Rainy,12,45,0,1,1,1,0
44882,qp03p2,48,1900-01-01 12:45:00,0.3009709085622403,Street,1,Not Allowed,Yes,9.868809679022297,Rainy,12,45,0,1,1,1,0
44883,qp03p8,48,1900-01-01 12:45:00,0.1354299581684052,Residential,2,Not Allowed,Yes,2.0082547271081683,Snowy,12,45,0,1,1,1,0
44884,qp03pb,48,1900-01-01 12:45:00,0.1829996691670923,Residential,2,Not Allowed,Yes,25.05566186579059,Sunny,12,45,0,1,1,1,0
44885,qp0900,48,1900-01-01 12:45:00,0.5654226552530245,Highway,4,Allowed,Yes,27.959388752319704,Sunny,12,45,0,1,1,1,0
44886,qp0902,48,1900-01-01 12:45:00,0.1353839741292863,Residential,1,Not Allowed,No,17.9491196047694,Foggy,12,45,0,1,1,1,0
44887,qp090b,48,1900-01-01 12:45:00,0.5987321253428378,Highway,3,Allowed,Yes,26.39068144543041,Sunny,12,45,0,1,1,1,0
44888,qp0948,48,1900-01-01 12:45:00,0.0069441824242431,Residential,1,Not Allowed,No,,Rainy,12,45,0,1,1,1,0
44889,qp094b,48,1900-01-01 12:45:00,0.0894916930219645,Residential,2,Not Allowed,Yes,13.542576786384188,Rainy,12,45,0,1,1,1,0
44890,qp0950,48,1900-01-01 12:45:00,0.1660048528842747,Residential,3,Allowed,Yes,16.27488700253732,Foggy,12,45,0,1,1,1,0
44891,qp0952,48,1900-01-01 12:45:00,0.0316264569282141,Residential,3,Allowed,Yes,18.53306892077961,Foggy,12,45,0,1,1,1,0
44892,qp0958,48,1900-01-01 12:45:00,0.1128097926610562,,1,Not Allowed,No,21.284906449377385,Sunny,12,45,0,1,1,1,0
44893,qp095b,48,1900-01-01 12:45:00,0.0352977624564525,Residential,2,Not Allowed,Yes,17.07556983943955,Foggy,12,45,0,1,1,1,0
44894,qp09h0,48,1900-01-01 12:45:00,0.0778977694381959,Residential,2,Not Allowed,Yes,18.997094584398056,Foggy,12,45,0,1,1,1,0
44895,qp03p1,48,1900-01-01 12:45:00,0.0232789846507983,Residential,2,Not Allowed,Yes,11.195338235576989,Rainy,12,45,0,1,1,1,0
44896,qp03p3,48,1900-01-01 12:45:00,0.1771466863221738,Residential,2,Not Allowed,Yes,10.72193306754707,Rainy,12,45,0,1,1,1,0
44897,qp03p9,48,1900-01-01 12:45:00,0.1372416165113749,Residential,1,Not Allowed,No,8.650337142675543,Rainy,12,45,0,1,1,1,0
44898,qp03pc,48,1900-01-01 12:45:00,0.1426194579755848,Residential,2,Not Allowed,Yes,25.32694425127101,Sunny,12,45,0,1,1,1,0
44899,qp0901,48,1900-01-01 12:45:00,0.0053081943307033,Residential,3,Allowed,Yes,8.661346322369905,Rainy,12,45,0,1,1,1,0
44900,qp0903,48,1900-01-01 12:45:00,0.039411534158521,Residential,3,Allowed,Yes,15.04688070570318,Foggy,12,45,0,1,1,1,0
44901,qp0909,48,1900-01-01 12:45:00,0.1384345885140135,Residential,2,Not Allowed,Yes,7.38219548000659,Rainy,12,45,0,1,1,1,0
44902,qp090c,48,1900-01-01 12:45:00,0.154964048348335,Residential,3,Allowed,Yes,17.900567706983367,Foggy,12,45,0,1,1,1,0
44903,qp0941,48,1900-01-01 12:45:00,0.0347758565326914,Residential,3,Allowed,Yes,23.230968242636404,Sunny,12,45,0,1,1,1,0
44904,qp094c,48,1900-01-01 12:45:00,0.0225602869060988,Residential,3,Allowed,Yes,20.30779345845145,Sunny,12,45,0,1,1,1,0
44905,qp0951,48,1900-01-01 12:45:00,0.0501837925699606,Residential,2,Not Allowed,Yes,29.16949644484521,Sunny,12,45,0,1,1,1,0
44906,qp0953,48,1900-01-01 12:45:00,0.0666263445761537,Residential,2,Not Allowed,Yes,20.705013847414072,Sunny,12,45,0,1,1,1,0
